account_id|vendor_id|effective_dt|iban|status
ACT-43557|VD-0539|2011-11-09 00:00:00|CH5975278010334831985|active
ACT-70241|VD-0054|2016-08-25 00:00:00|CH3954851971242320781|inactive
ACT-11875|VD-0527|2016-09-06 00:00:00|CH9397391863044082075|active
ACT-41034|VD-0076|2015-03-17 00:00:00|CH7462035889876298343|active
ACT-94507|VD-0329|2011-03-28 00:00:00|CH0301635198560108258|active
ACT-24913|VD-0335|2016-12-19 00:00:00|CH3561452671017480050|active
ACT-56410|VD-0234|2011-07-05 00:00:00|CH9052029639573304137|inactive
ACT-21262|VD-0070|2016-11-21 00:00:00|CH8785811323235787585|inactive
ACT-14898|VD-0130|2008-09-09 00:00:00|CH5446109320630209094|inactive
ACT-73058|VD-0174|2016-12-06 00:00:00|CH6544044420604524497|inactive
ACT-24114|VD-0504|2016-12-28 00:00:00|CH9275562782192414537|inactive
ACT-15596|VD-0238|2016-09-22 00:00:00|CH5999288830765794768|inactive
ACT-37612|VD-0348|2016-01-06 00:00:00|CH3606756966039316324|active
ACT-59019|VD-0387|2016-11-09 00:00:00|CH6694227477822761141|inactive
ACT-36515|VD-0050|2011-02-21 00:00:00|CH3514647971914614633|active
ACT-16372|VD-0463|2014-09-11 00:00:00|CH0699840628257563084|active
ACT-46473|VD-0105|2006-06-08 00:00:00|CH1548522420281270254|active
ACT-18971|VD-0442|2010-09-15 00:00:00|CH1845735566098122698|inactive
ACT-42329|VD-0340|2014-10-28 00:00:00|CH5155436207369011222|inactive
ACT-97843|VD-0001|2016-09-14 00:00:00|CH7371486701112193010|active
ACT-99730|VD-0507|2016-12-30 00:00:00|CH4492332470086465505|active
ACT-55777|VD-0559|2016-09-07 00:00:00|CH4493990177252053823|active
ACT-32654|VD-0386|2016-12-29 00:00:00|CH5771005801127387561|inactive
ACT-15600|VD-0391|2016-12-15 00:00:00|CH9370055569329997119|inactive
ACT-76993|VD-0497|2016-01-25 00:00:00|CH4978195982820688257|active
ACT-78220|VD-0264|2015-07-24 00:00:00|CH1016621716511945856|active
ACT-75928|VD-0001|2016-04-25 00:00:00|CH9463553935060548586|inactive
ACT-69179|VD-0170|2014-04-08 00:00:00|CH8033570139253013538|inactive
ACT-61875|VD-0350|2016-11-25 00:00:00|CH0385246365833704034|active
ACT-34791|VD-0391|2016-12-29 00:00:00|CH0268377353742419347|active
ACT-60336|VD-0247|2016-08-17 00:00:00|CH3689215661058722364|inactive
ACT-88931|VD-0310|2011-01-19 00:00:00|CH1918908092793368773|inactive
ACT-79655|VD-0073|2013-08-07 00:00:00|CH8592289097287056684|inactive
ACT-67962|VD-0279|2016-12-13 00:00:00|CH2876222643269498244|inactive
ACT-76684|VD-0365|2014-01-31 00:00:00|CH8338550480303627256|inactive
ACT-28832|VD-0220|2016-10-13 00:00:00|CH1883541256748077118|inactive
ACT-38399|VD-0257|2013-12-23 00:00:00|CH1756299157763959525|inactive
ACT-69520|VD-0143|2016-01-07 00:00:00|CH9729489738390752325|active
ACT-21051|VD-0166|2016-11-22 00:00:00|CH3365746284114312882|active
ACT-77946|VD-0094|2015-03-26 00:00:00|CH9122991612675673118|inactive
ACT-94339|VD-0426|2012-10-10 00:00:00|CH8795039940974726895|inactive
ACT-28157|VD-0135|2016-05-02 00:00:00|CH8491548817267366729|inactive
ACT-29865|VD-0257|2016-05-18 00:00:00|CH8515468004216856140|active
ACT-39873|VD-0352|2016-05-04 00:00:00|CH8188562171869783014|inactive
ACT-81729|VD-0216|2016-01-05 00:00:00|CH2175184171055707314|inactive
ACT-85296|VD-0499|2016-11-24 00:00:00|CH5965011408753871380|active
ACT-95624|VD-0142|2008-05-02 00:00:00|CH9791001388567356681|active
ACT-25789|VD-0186|2011-06-28 00:00:00|CH9460949207222024044|inactive
ACT-88347|VD-0281|2013-12-31 00:00:00|CH4741564611669410391|inactive
ACT-58823|VD-0437|2013-03-06 00:00:00|CH7871949985603386253|inactive
ACT-18557|VD-0030|2013-09-25 00:00:00|CH0585450734118925112|inactive
ACT-80517|VD-0586|2016-07-05 00:00:00|CH8651224741770790020|active
ACT-66203|VD-0447|2016-12-09 00:00:00|CH2028199643413686475|inactive
ACT-84728|VD-0586|2004-04-20 00:00:00|CH6093735990017768414|inactive
ACT-66100|VD-0521|2011-07-29 00:00:00|CH5909113938064829419|inactive
ACT-62049|VD-0324|2007-11-06 00:00:00|CH2137757913381853730|active
ACT-68814|VD-0090|2013-12-06 00:00:00|CH2878969621340151757|active
ACT-92319|VD-0547|2015-01-21 00:00:00|CH8802815562271121919|inactive
ACT-29007|VD-0233|2014-10-22 00:00:00|CH9826629828324638919|active
ACT-69908|VD-0244|2013-02-08 00:00:00|CH8616998176297320828|inactive
ACT-57890|VD-0151|2016-12-08 00:00:00|CH1389045354379073255|inactive
ACT-83124|VD-0235|2016-08-29 00:00:00|CH1531519365926580186|active
ACT-26389|VD-0013|2009-05-27 00:00:00|CH1264916179971426080|inactive
ACT-82625|VD-0246|2013-10-11 00:00:00|CH8516787934812688837|inactive
ACT-48363|VD-0008|2006-07-18 00:00:00|CH4952821272028736243|inactive
ACT-66213|VD-0199|2013-02-21 00:00:00|CH9664653335930595996|inactive
ACT-86813|VD-0059|2016-08-05 00:00:00|CH5267415060487169599|inactive
ACT-56005|VD-0085|2012-11-27 00:00:00|CH4947984148413229476|inactive
ACT-32523|VD-0198|2007-07-24 00:00:00|CH3058646856740532743|inactive
ACT-69887|VD-0024|2016-12-01 00:00:00|CH5172207561077317776|inactive
ACT-38280|VD-0551|2016-11-02 00:00:00|CH0810153079458406577|active
ACT-88064|VD-0234|2009-12-01 00:00:00|CH2098389111869246981|inactive
ACT-64879|VD-0353|2014-04-24 00:00:00|CH6672905882150828150|inactive
ACT-47975|VD-0251|2016-10-06 00:00:00|CH8512844880799756060|inactive
ACT-76553|VD-0294|2009-11-16 00:00:00|CH4020149767835910724|inactive
ACT-32863|VD-0217|2015-02-23 00:00:00|CH2203009260121130926|inactive
ACT-17130|VD-0408|2013-01-07 00:00:00|CH6379515577869332006|inactive
ACT-17813|VD-0571|2010-08-09 00:00:00|CH3036546706172345769|inactive
ACT-40022|VD-0159|2014-12-10 00:00:00|CH7682515448671466305|inactive
ACT-42176|VD-0205|2014-05-13 00:00:00|CH0980071796816580075|inactive
ACT-11598|VD-0288|2015-04-07 00:00:00|CH7247004194673982816|inactive
ACT-83740|VD-0336|2016-11-09 00:00:00|CH9409923139175239576|inactive
ACT-94843|VD-0558|2015-04-27 00:00:00|CH6171256966661330564|inactive
ACT-53704|VD-0081|2007-06-21 00:00:00|CH4621039414308536551|inactive
ACT-33750|VD-0549|2008-08-15 00:00:00|CH2524778782299992266|inactive
ACT-22097|VD-0153|2015-01-14 00:00:00|CH6645930770729239722|inactive
ACT-60506|VD-0157|2016-11-18 00:00:00|CH2943755172973536221|inactive
ACT-65817|VD-0242|2008-02-05 00:00:00|CH8434591865324832095|active
ACT-74426|VD-0259|2016-03-22 00:00:00|CH6401336133915938362|inactive
ACT-86678|VD-0535|2016-08-11 00:00:00|CH1065059588289920502|inactive
ACT-57117|VD-0094|2015-08-31 00:00:00|CH6016138050098431474|active
ACT-98442|VD-0286|2015-02-02 00:00:00|CH4637196616557189343|active
ACT-77681|VD-0574|2015-07-31 00:00:00|CH8619980845374894676|active
ACT-76326|VD-0453|2016-12-28 00:00:00|CH1937552106960700639|inactive
ACT-44233|VD-0035|2015-12-04 00:00:00|CH2901693543433017631|active
ACT-74269|VD-0494|2010-01-07 00:00:00|CH4149107036339923460|inactive
ACT-80483|VD-0507|2016-12-30 00:00:00|CH0730996170383300493|inactive
ACT-29878|VD-0074|2006-02-06 00:00:00|CH9673684281025193221|inactive
ACT-62778|VD-0028|2016-04-01 00:00:00|CH0374651877012497172|active
ACT-19295|VD-0219|2016-12-01 00:00:00|CH7890982952723031460|active
ACT-41048|VD-0134|2012-11-09 00:00:00|CH8244827336365190643|inactive
ACT-23701|VD-0542|2013-09-18 00:00:00|CH1924503711277898940|inactive
ACT-82168|VD-0381|2011-09-12 00:00:00|CH5087462056643329537|inactive
ACT-72017|VD-0531|2006-09-06 00:00:00|CH2796095850520737441|active
ACT-10486|VD-0174|2016-12-27 00:00:00|CH6604247810552806234|active
ACT-94269|VD-0395|2016-01-20 00:00:00|CH3810816184771291511|inactive
ACT-73188|VD-0349|2016-09-12 00:00:00|CH1747543175715062416|active
ACT-48698|VD-0371|2016-12-07 00:00:00|CH2448840534837498756|active
ACT-32425|VD-0545|2014-01-03 00:00:00|CH6323239123870440171|inactive
ACT-67098|VD-0233|2014-04-25 00:00:00|CH4082765831664277690|inactive
ACT-83387|VD-0396|2015-12-28 00:00:00|CH5364898946822309127|active
ACT-26977|VD-0532|2015-11-30 00:00:00|CH4726311053319372598|inactive
ACT-96386|VD-0031|2016-12-27 00:00:00|CH3933324649673678351|active
ACT-18478|VD-0579|2016-12-13 00:00:00|CH4731960471302915736|inactive
ACT-77055|VD-0167|2016-12-20 00:00:00|CH3648097329137050467|active
ACT-32704|VD-0008|2016-12-19 00:00:00|CH6574412432131941388|active
ACT-31070|VD-0117|2016-08-04 00:00:00|CH9104111599579313562|inactive
ACT-57798|VD-0289|2016-04-26 00:00:00|CH3953921448106125671|inactive
ACT-91083|VD-0358|2006-08-14 00:00:00|CH8045097604132579139|inactive
ACT-20151|VD-0007|2014-05-26 00:00:00|CH3105603027080390042|active
ACT-11458|VD-0384|2016-06-29 00:00:00|CH6036565420148042505|active
ACT-46556|VD-0224|2012-06-21 00:00:00|CH0845226395175609612|inactive
ACT-28650|VD-0167|2012-07-12 00:00:00|CH6435405186032615242|inactive
ACT-84770|VD-0376|2014-12-29 00:00:00|CH8155439414540683115|active
ACT-61502|VD-0081|2013-07-29 00:00:00|CH7197856004890596660|active
ACT-36135|VD-0198|2010-02-24 00:00:00|CH3065494897907341095|inactive
ACT-21905|VD-0144|2016-12-27 00:00:00|CH1447265016229323527|active
ACT-34434|VD-0104|2015-06-29 00:00:00|CH1175494681582949485|inactive
ACT-58944|VD-0211|2009-10-27 00:00:00|CH0584926087091097741|active
ACT-23165|VD-0209|2011-07-15 00:00:00|CH3554866293272943648|inactive
ACT-97345|VD-0212|2016-04-26 00:00:00|CH2812461613827863225|active
ACT-91558|VD-0046|2015-03-06 00:00:00|CH6389002244580245381|active
ACT-46025|VD-0256|2015-08-10 00:00:00|CH8637453439996179929|inactive
ACT-82540|VD-0052|2016-10-17 00:00:00|CH7794913888074892430|active
ACT-69540|VD-0393|2013-06-17 00:00:00|CH1365730907216399813|inactive
ACT-84801|VD-0028|2010-04-27 00:00:00|CH0617788833495899843|inactive
ACT-30917|VD-0134|2015-02-20 00:00:00|CH5335820578066810916|inactive
ACT-89815|VD-0041|2016-09-23 00:00:00|CH8783002913848534367|active
ACT-35002|VD-0099|2014-03-03 00:00:00|CH2450487579573643455|inactive
ACT-79894|VD-0575|2016-06-22 00:00:00|CH1905404578712934188|inactive
ACT-26213|VD-0012|2014-04-17 00:00:00|CH4691395643275573987|active
ACT-32763|VD-0241|2011-11-30 00:00:00|CH4562340676562958547|inactive
ACT-55689|VD-0429|2016-03-02 00:00:00|CH4339884154618459192|active
ACT-60473|VD-0276|2011-11-11 00:00:00|CH2183483006576057897|inactive
ACT-95146|VD-0426|2013-07-05 00:00:00|CH3714061544395508304|inactive
ACT-40133|VD-0330|2015-04-07 00:00:00|CH7593862183954112384|active
ACT-12345|VD-0338|2014-08-22 00:00:00|CH7602869404859118340|inactive
ACT-26842|VD-0300|2010-10-06 00:00:00|CH4771959302939806115|active
ACT-26434|VD-0083|2014-10-16 00:00:00|CH8847118167468363063|active
ACT-60422|VD-0238|2016-12-12 00:00:00|CH7341878394658260569|active
ACT-57511|VD-0475|2011-10-26 00:00:00|CH2714387512292473549|inactive
ACT-90899|VD-0346|2016-07-12 00:00:00|CH1335275958827672529|active
ACT-62256|VD-0187|2016-12-29 00:00:00|CH1911621351484621692|inactive
ACT-88966|VD-0386|2016-12-21 00:00:00|CH0857786674623111253|inactive
ACT-66429|VD-0141|2012-02-08 00:00:00|CH1027055593872657308|inactive
ACT-74979|VD-0525|2009-03-16 00:00:00|CH7418020414007080532|inactive
ACT-30768|VD-0338|2011-04-04 00:00:00|CH7666116438881290555|inactive
ACT-11597|VD-0028|2015-04-01 00:00:00|CH3880533622616654681|inactive
ACT-30528|VD-0537|2010-03-24 00:00:00|CH6692526168755247309|inactive
ACT-11713|VD-0541|2013-10-22 00:00:00|CH9090550208938704581|active
ACT-98707|VD-0121|2016-04-27 00:00:00|CH5774008617325421942|inactive
ACT-91653|VD-0113|2013-04-02 00:00:00|CH3734789424286235430|inactive
ACT-50984|VD-0555|2013-03-13 00:00:00|CH3658006197237828960|active
ACT-34130|VD-0530|2016-02-11 00:00:00|CH1069006209624914009|inactive
ACT-53333|VD-0434|2015-09-14 00:00:00|CH1593140798008074074|inactive
ACT-72697|VD-0240|2012-06-19 00:00:00|CH2182180445905559406|inactive
ACT-75847|VD-0004|2012-03-22 00:00:00|CH5654569081008862264|inactive
ACT-76011|VD-0313|2016-12-29 00:00:00|CH8648039941099536503|inactive
ACT-64098|VD-0304|2015-10-13 00:00:00|CH8264790955596016385|inactive
ACT-73043|VD-0260|2016-09-27 00:00:00|CH5445978176545336131|active
ACT-94637|VD-0001|2012-04-20 00:00:00|CH5063935112699831425|inactive
ACT-47461|VD-0222|2016-12-22 00:00:00|CH6888984084863495511|inactive
ACT-59691|VD-0564|2014-08-22 00:00:00|CH2107433988009055632|inactive
ACT-87957|VD-0043|2008-10-31 00:00:00|CH5352500824178380203|inactive
ACT-66528|VD-0458|2016-05-10 00:00:00|CH7682442217112151268|active
ACT-78320|VD-0568|2016-12-22 00:00:00|CH5836027743272585507|inactive
ACT-67966|VD-0305|2016-11-28 00:00:00|CH5979448346257637323|inactive
ACT-20404|VD-0369|2016-11-11 00:00:00|CH5063186622053265346|inactive
ACT-68748|VD-0382|2016-06-06 00:00:00|CH3418780869565906862|inactive
ACT-14935|VD-0266|2016-11-02 00:00:00|CH0633445438790605033|inactive
ACT-41057|VD-0065|2016-12-12 00:00:00|CH4893742511062983365|inactive
ACT-71001|VD-0496|2014-12-12 00:00:00|CH1548154904453306354|inactive
ACT-81581|VD-0044|2014-05-15 00:00:00|CH5220657150298458768|active
ACT-71979|VD-0025|2009-07-02 00:00:00|CH3263916598311662721|inactive
ACT-85068|VD-0289|2013-03-20 00:00:00|CH7189206778156620209|inactive
ACT-12734|VD-0438|2011-11-24 00:00:00|CH8351199865832383078|inactive
ACT-17071|VD-0153|2016-09-15 00:00:00|CH3341789800223659634|inactive
ACT-33809|VD-0046|2011-10-19 00:00:00|CH2153655368438962983|inactive
ACT-34809|VD-0217|2012-12-31 00:00:00|CH9057074889813920480|inactive
ACT-76290|VD-0021|2016-03-22 00:00:00|CH5710121871610135218|active
ACT-44078|VD-0003|2016-09-21 00:00:00|CH6665516260896261198|inactive
ACT-23794|VD-0064|2016-10-31 00:00:00|CH3134192568276558552|active
ACT-16408|VD-0251|2015-11-17 00:00:00|CH2860059938604286376|inactive
ACT-92281|VD-0423|2012-01-04 00:00:00|CH0774390358258951834|active
ACT-13215|VD-0024|2016-12-19 00:00:00|CH3320458277392646019|active
ACT-55716|VD-0077|2014-12-02 00:00:00|CH3667715363523316758|active
ACT-48000|VD-0567|2016-08-03 00:00:00|CH0971556508658840627|inactive
ACT-96054|VD-0267|2012-08-15 00:00:00|CH3399647724052968727|inactive
ACT-68602|VD-0524|2013-11-20 00:00:00|CH6976077301652429607|inactive
ACT-94940|VD-0559|2015-02-03 00:00:00|CH6027211496950814409|inactive
ACT-92239|VD-0086|2014-12-18 00:00:00|CH1778650767490644376|inactive
ACT-16022|VD-0060|2016-12-09 00:00:00|CH9002757088640119393|active
ACT-42651|VD-0023|2013-12-11 00:00:00|CH0288030026949672574|inactive
ACT-79419|VD-0288|2015-12-21 00:00:00|CH9176998306008902063|active
ACT-33710|VD-0327|2012-10-18 00:00:00|CH9484768190505225256|inactive
ACT-99487|VD-0206|2015-11-03 00:00:00|CH6598018507947958221|inactive
ACT-74905|VD-0517|2015-12-18 00:00:00|CH9372143774068878052|inactive
ACT-57338|VD-0283|2016-09-15 00:00:00|CH8224208379206958547|active
ACT-39816|VD-0289|2016-12-14 00:00:00|CH7481124225538396132|inactive
ACT-98199|VD-0281|2014-06-03 00:00:00|CH6719259142250215880|inactive
ACT-34620|VD-0388|2011-12-15 00:00:00|CH7704294186065176123|inactive
ACT-79939|VD-0530|2016-09-15 00:00:00|CH4573604373040934231|active
ACT-70114|VD-0383|2016-12-08 00:00:00|CH8012517425601510755|inactive
ACT-30544|VD-0238|2016-11-17 00:00:00|CH8523464910934414104|inactive
ACT-50906|VD-0343|2011-12-28 00:00:00|CH3513412679751855224|active
ACT-78238|VD-0001|2010-01-12 00:00:00|CH9828907050229131213|inactive
ACT-63551|VD-0472|2016-12-30 00:00:00|CH9131045150086519697|inactive
ACT-95021|VD-0356|2011-05-18 00:00:00|CH0546847949153455472|inactive
ACT-80971|VD-0064|2010-11-24 00:00:00|CH1301531314931898597|inactive
ACT-41340|VD-0462|2016-12-21 00:00:00|CH2919010084952474708|inactive
ACT-52052|VD-0467|2011-09-16 00:00:00|CH8059862356569633504|inactive
ACT-86120|VD-0201|2016-10-25 00:00:00|CH6605742820270630118|active
ACT-55222|VD-0515|2015-11-05 00:00:00|CH7030435501570800277|inactive
ACT-91442|VD-0504|2015-03-24 00:00:00|CH6605625558514273374|inactive
ACT-82305|VD-0169|2016-12-14 00:00:00|CH2307084516172543988|inactive
ACT-83174|VD-0198|2014-06-27 00:00:00|CH5641504742098231162|active
ACT-59494|VD-0459|2009-10-30 00:00:00|CH6354232933255036311|inactive
ACT-24363|VD-0295|2015-05-27 00:00:00|CH1507481490558967055|inactive
ACT-16957|VD-0104|2016-12-27 00:00:00|CH5379242178487708634|active
ACT-43576|VD-0341|2014-01-03 00:00:00|CH7145809140300503531|inactive
ACT-99439|VD-0189|2016-12-29 00:00:00|CH8098879361001274070|inactive
ACT-72868|VD-0101|2015-08-20 00:00:00|CH4395253516055746419|inactive
ACT-31545|VD-0186|2016-03-09 00:00:00|CH3296083466398193738|active
ACT-32419|VD-0203|2016-12-27 00:00:00|CH7312254185182615769|active
ACT-82117|VD-0503|2009-07-27 00:00:00|CH0948746211960867377|inactive
ACT-65934|VD-0207|2010-11-30 00:00:00|CH4933891629675933008|inactive
ACT-42696|VD-0490|2016-07-20 00:00:00|CH4539233755951099210|inactive
ACT-54129|VD-0271|2016-11-16 00:00:00|CH4517522358159239069|inactive
ACT-93367|VD-0504|2008-04-24 00:00:00|CH8727515247800086843|inactive
ACT-40938|VD-0578|2007-12-11 00:00:00|CH8905570413711349623|inactive
ACT-66943|VD-0299|2015-02-12 00:00:00|CH6859385476258884987|inactive
ACT-98161|VD-0452|2015-09-30 00:00:00|CH8810638336753844528|inactive
ACT-36629|VD-0485|2014-01-17 00:00:00|CH1966231864639312801|inactive
ACT-49520|VD-0290|2016-10-04 00:00:00|CH4619565405631020224|active
ACT-48035|VD-0344|2013-10-08 00:00:00|CH3625710423854840257|inactive
ACT-23448|VD-0401|2014-04-22 00:00:00|CH9283035591702568954|inactive
ACT-92938|VD-0496|2016-10-28 00:00:00|CH7084109740116901020|inactive
ACT-91895|VD-0430|2015-11-12 00:00:00|CH9357014951818317746|inactive
ACT-63635|VD-0097|2015-12-11 00:00:00|CH2634282459833784630|inactive
ACT-28313|VD-0010|2016-11-21 00:00:00|CH1370709969458231946|inactive
ACT-98181|VD-0115|2014-05-21 00:00:00|CH9737221857426510475|inactive
ACT-10786|VD-0225|2015-01-13 00:00:00|CH8106662694731076620|active
ACT-23471|VD-0022|2014-12-08 00:00:00|CH8979577008713761821|inactive
ACT-27250|VD-0186|2014-03-14 00:00:00|CH1903661345545467871|inactive
ACT-57648|VD-0358|2016-12-13 00:00:00|CH4200968243116342939|inactive
ACT-61811|VD-0468|2016-06-27 00:00:00|CH5846735138632786614|active
ACT-35736|VD-0352|2012-05-21 00:00:00|CH7699115177663358879|inactive
ACT-27637|VD-0227|2016-07-06 00:00:00|CH2668560025019864037|active
ACT-28595|VD-0304|2016-08-11 00:00:00|CH3821376885019452852|inactive
ACT-62386|VD-0499|2011-09-02 00:00:00|CH4756793989156357361|inactive
ACT-82560|VD-0388|2016-10-31 00:00:00|CH4593247242500384689|inactive
ACT-56838|VD-0335|2013-06-13 00:00:00|CH7665811723869689483|inactive
ACT-10686|VD-0403|2009-04-14 00:00:00|CH3225684863315966740|inactive
ACT-78106|VD-0503|2011-02-16 00:00:00|CH2675687211318475733|active
ACT-97750|VD-0411|2016-02-04 00:00:00|CH6173245492879376756|inactive
ACT-79109|VD-0122|2006-09-13 00:00:00|CH2942166447360057265|inactive
ACT-88098|VD-0521|2016-10-21 00:00:00|CH4382125107863324902|inactive
ACT-69808|VD-0092|2013-03-15 00:00:00|CH9053624541702450052|active
ACT-59763|VD-0087|2011-06-21 00:00:00|CH2370293568450003352|inactive
ACT-56149|VD-0022|2008-10-29 00:00:00|CH5003071705420117602|active
ACT-71088|VD-0102|2016-08-15 00:00:00|CH0866302031866382664|active
ACT-74081|VD-0517|2015-02-05 00:00:00|CH3428451725542528545|active
ACT-27542|VD-0417|2015-06-03 00:00:00|CH3206195124920301078|inactive
ACT-34800|VD-0469|2014-08-13 00:00:00|CH0915790700186832037|inactive
ACT-32384|VD-0203|2016-01-22 00:00:00|CH8493757046754974922|inactive
ACT-27164|VD-0049|2016-05-30 00:00:00|CH3411154889664479224|active
ACT-62675|VD-0519|2016-12-29 00:00:00|CH4376301639483948162|inactive
ACT-85851|VD-0439|2014-09-01 00:00:00|CH5391997941874868790|inactive
ACT-22101|VD-0366|2013-04-23 00:00:00|CH6912788530212362231|inactive
ACT-25388|VD-0254|2016-12-01 00:00:00|CH1358263686244215866|active
ACT-84140|VD-0521|2016-10-27 00:00:00|CH2893560369921531170|inactive
ACT-47414|VD-0153|2016-07-20 00:00:00|CH8177456967554080968|inactive
ACT-83597|VD-0417|2016-09-07 00:00:00|CH5916871426235574396|inactive
ACT-97885|VD-0373|2005-05-17 00:00:00|CH3330449344449122864|inactive
ACT-96703|VD-0313|2016-11-22 00:00:00|CH7204525989840092283|inactive
ACT-28694|VD-0163|2007-11-29 00:00:00|CH2572264192616847275|inactive
ACT-46686|VD-0427|2015-05-04 00:00:00|CH9240485712330713302|active
ACT-62491|VD-0135|2014-10-21 00:00:00|CH0349095603134249073|inactive
ACT-26711|VD-0249|2016-06-03 00:00:00|CH0741873539515642148|inactive
ACT-40457|VD-0164|2015-11-11 00:00:00|CH1106803515857609342|active
ACT-15121|VD-0171|2014-10-13 00:00:00|CH4281763146438507593|inactive
ACT-53463|VD-0327|2016-01-15 00:00:00|CH4586357528237603764|inactive
ACT-19550|VD-0577|2011-11-03 00:00:00|CH7746317527205241711|active
ACT-94570|VD-0034|2016-12-27 00:00:00|CH2731897463108631622|inactive
ACT-31159|VD-0109|2008-10-24 00:00:00|CH9169869193701436313|inactive
ACT-66374|VD-0086|2014-07-28 00:00:00|CH4496253174552523405|inactive
ACT-87066|VD-0170|2016-09-13 00:00:00|CH1274038579307507711|inactive
ACT-49658|VD-0316|2015-01-20 00:00:00|CH9387343052322901266|active
ACT-84474|VD-0323|2016-12-22 00:00:00|CH1476986015439453099|inactive
ACT-43270|VD-0059|2016-05-12 00:00:00|CH9098762882263329157|inactive
ACT-61535|VD-0168|2016-11-29 00:00:00|CH7112357463037933657|inactive
ACT-27641|VD-0095|2013-08-08 00:00:00|CH1150303801785297013|active
ACT-64941|VD-0034|2016-06-14 00:00:00|CH5790422583279816916|inactive
ACT-18532|VD-0462|2016-11-25 00:00:00|CH7861228510010453653|inactive
ACT-96507|VD-0463|2013-01-22 00:00:00|CH3680768100587556544|inactive
ACT-67235|VD-0136|2010-11-01 00:00:00|CH8457938685129759620|inactive
ACT-66277|VD-0168|2015-12-17 00:00:00|CH6711087572554439953|inactive
ACT-85652|VD-0536|2015-10-05 00:00:00|CH9436656786623704266|active
ACT-93795|VD-0176|2014-11-27 00:00:00|CH2894592625357755075|inactive
ACT-39315|VD-0314|2016-11-29 00:00:00|CH9479553897529885307|inactive
ACT-80504|VD-0047|2014-01-21 00:00:00|CH9775609169948235308|inactive
ACT-81002|VD-0240|2008-11-24 00:00:00|CH8887645783112111442|inactive
ACT-40966|VD-0165|2011-09-09 00:00:00|CH0958969308289124084|inactive
ACT-43578|VD-0017|2016-11-15 00:00:00|CH4010293830532754231|inactive
ACT-68392|VD-0031|2015-09-28 00:00:00|CH7611356589697895359|inactive
ACT-61615|VD-0042|2011-10-10 00:00:00|CH1665531787938826236|inactive
ACT-96253|VD-0423|2007-04-10 00:00:00|CH1781346688448768797|inactive
ACT-21376|VD-0361|2010-12-13 00:00:00|CH5121255814221046773|inactive
ACT-40706|VD-0083|2016-01-12 00:00:00|CH8966399479778560313|inactive
ACT-46112|VD-0214|2011-01-05 00:00:00|CH4538389390858311531|inactive
ACT-16122|VD-0316|2011-05-19 00:00:00|CH5185681129301866283|inactive
ACT-29314|VD-0093|2016-05-11 00:00:00|CH2620548567475867776|inactive
ACT-27407|VD-0236|2016-06-14 00:00:00|CH1952789208458390710|inactive
ACT-41250|VD-0310|2010-10-25 00:00:00|CH0964605358132888155|inactive
ACT-78773|VD-0431|2012-12-13 00:00:00|CH5666051576849912010|inactive
ACT-26832|VD-0530|2016-06-27 00:00:00|CH4227588993502509781|inactive
ACT-39862|VD-0419|2016-12-23 00:00:00|CH5033180236570347544|inactive
ACT-35249|VD-0310|2016-04-18 00:00:00|CH8840689666966586589|active
ACT-59617|VD-0134|2015-04-24 00:00:00|CH7356482657286215709|inactive
ACT-89871|VD-0376|2011-10-24 00:00:00|CH7754810546798854115|inactive
ACT-90815|VD-0394|2016-10-17 00:00:00|CH8947091049160548219|inactive
ACT-24130|VD-0499|2016-10-12 00:00:00|CH0947766796011657009|inactive
ACT-93114|VD-0051|2016-10-05 00:00:00|CH1781930433357508709|active
ACT-14057|VD-0475|2014-02-27 00:00:00|CH4599005922344639414|inactive
ACT-64759|VD-0353|2014-08-26 00:00:00|CH9793113851275309862|active
ACT-27646|VD-0532|2016-06-16 00:00:00|CH9273207114741427268|active
ACT-70577|VD-0083|2014-08-12 00:00:00|CH2029781536050424486|inactive
ACT-12728|VD-0017|2007-07-09 00:00:00|CH7863089688452204780|inactive
ACT-61217|VD-0510|2013-10-03 00:00:00|CH6013211720590647490|inactive
ACT-61164|VD-0055|2008-09-04 00:00:00|CH8118953772091421187|inactive
ACT-39555|VD-0187|2016-11-24 00:00:00|CH8249169812241847772|inactive
ACT-77790|VD-0073|2016-12-28 00:00:00|CH5522224235445391935|inactive
ACT-80025|VD-0380|2012-12-17 00:00:00|CH8408264320218492901|inactive
ACT-34983|VD-0182|2016-10-10 00:00:00|CH5414891265559336920|active
ACT-95572|VD-0466|2013-05-22 00:00:00|CH8551389247634136351|inactive
ACT-71084|VD-0299|2005-02-18 00:00:00|CH7548641505091387199|inactive
ACT-55676|VD-0029|2011-07-15 00:00:00|CH9298162976623746233|active
ACT-15671|VD-0252|2015-04-29 00:00:00|CH4920952658127761120|inactive
ACT-44695|VD-0165|2015-09-10 00:00:00|CH6164659765372569806|inactive
ACT-48375|VD-0500|2016-12-16 00:00:00|CH9459470427271930666|inactive
ACT-93893|VD-0282|2016-09-23 00:00:00|CH4354834295958033338|active
ACT-37971|VD-0009|2014-10-20 00:00:00|CH8766187742878344549|active
ACT-33880|VD-0507|2016-12-28 00:00:00|CH0699954299474518479|inactive
ACT-61526|VD-0308|2011-06-06 00:00:00|CH7496739499438785182|active
